#OTUID	E-JT-526	E-SOG-4619	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-WP-623	E-SOG-6527	E-SOG-4424	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-LH-2016	E-BP-2016	E-TI-2014	E-PM-Aug-2014	E-SOG-1619	E-DU-Jul-2014	E-JP-2016	E-JT-623	E-LS-428	E-SOG-4527	E-WV-Aug-2014	E-WC-2016	E-PM-Jul-2014	E-SOG-7424	E-SOG-2527	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-Tca-7-2014	E-FR-7-2014	E-DS-623	E-WP-526	E-PM-2016	E-BA-2016	E-MT-526	E-WV-Jula-2014	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-SOG-2619	E-SOG-6424	E-SOG-5527	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-SOG-3619	E-MT-428	E-TC-2014	E-SOG-1527	E-T7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424	taxonomy
93489	0.0	544.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	79.0	0.0	0.0	1182.0	0.0	0.0	18.0	0.0	40.0	59.0	0.0	8.0	0.0	0.0	143.0	5.0	14.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	30.0	11.0	0.0	0.0	0.0	0.0	14.0	5.0	78.0	0.0	63.0	0.0	19.0	0.0	402.0	0.0	8.0	61.0	0.0	8.0	0.0	11.0	372.0	25.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Thalassiosira; __Thalassiosira_oceanica
88167	182.0	0.0	10.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	8.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	Unassigned
77792	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	5.0	757.0	0.0	8.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	25.0	0.0	0.0	0.0	0.0	Unassigned
77791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	10.0	677.0	0.0	17.0	0.0	5.0	47.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	22.0	0.0	0.0	0.0	0.0	Unassigned
36552	0.0	0.0	0.0	0.0	5.0	0.0	0.0	70.0	0.0	0.0	0.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	Unassigned
54979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	10.0	85.0	0.0	16.0	Unassigned
94179	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	5.0	Eukaryota; __Opisthokonta; __Metazoa; __Actinopterygii; __Actinopterygii; __Vertebrata; __Vertebrata; __Solea_senegalensis_(Senegalese_sole)
80391	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Centrohelida; __Heterophryidae; __Sphaerastrum; __Sphaerastrum; __Sphaerastrum; __Sphaerastrum; __Sphaerastrum_fockii
112331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	Eukaryota; __Alveolata; __Protalveolata; __Syndiniales; __Syndiniales_Group_I; __Syndiniales_Group_I; __uncultured; __uncultured_eukaryote
54976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	13.0	75.0	0.0	11.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Prorocentrales; __Prorocentrum; __Prorocentrum
54977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	469.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	24.0	165.0	5.0	27.0	Unassigned
80552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	74.0	0.0	21.0	0.0	0.0	16.0	0.0	7.0	33.0	39.0	0.0	0.0	0.0	47.0	38.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	23.0	19.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	17.0	0.0	39.0	9.0	9.0	Unassigned
80551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	74.0	0.0	22.0	0.0	0.0	11.0	0.0	0.0	37.0	55.0	0.0	0.0	0.0	60.0	62.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	35.0	22.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	16.0	0.0	60.0	5.0	14.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __Choreotrichia; __Pelagostrobilidium; __Pelagostrobilidium
105355	98.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	222.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	111.0	13.0	0.0	0.0	0.0	Unassigned
102559	12.0	0.0	21.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	25.0	0.0	47.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	Unassigned
105353	18.0	0.0	52.0	0.0	0.0	0.0	162.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	34.0	25.0	0.0	0.0	0.0	0.0	0.0	278.0	17.0	0.0	0.0	0.0	0.0	49.0	29.0	0.0	0.0	80.0	0.0	29.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	Eukaryota; __Opisthokonta; __Fungi; __Chytridiomycota; __uncultured; __Incertae_Sedis; __uncultured; __uncultured_fungus
97461	9.0	0.0	39.0	0.0	0.0	0.0	115.0	11.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	71.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
85074	38.0	6.0	23.0	43.0	0.0	0.0	0.0	0.0	93.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	53.0	0.0	0.0	0.0	5.0	49.0	55.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	Unassigned
102554	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	13.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	22.0	18.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	0.0	0.0	6.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	35.0	0.0	5.0	14.0	0.0	0.0	0.0	Unassigned
102556	14.0	0.0	11.0	0.0	0.0	0.0	28.0	0.0	17.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	19.0	38.0	25.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	40.0	0.0	0.0	12.0	18.0	0.0	0.0	0.0	0.0	8.0	0.0	19.0	0.0	51.0	0.0	18.0	23.0	0.0	0.0	6.0	Unassigned
95571	0.0	216.0	0.0	0.0	0.0	450.0	0.0	0.0	0.0	52.0	1035.0	0.0	282.0	14.0	240.0	476.0	0.0	9.0	361.0	26.0	172.0	0.0	0.0	624.0	595.0	255.0	116.0	79.0	1068.0	0.0	222.0	70.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	154.0	0.0	0.0	157.0	430.0	1532.0	68.0	10.0	0.0	855.0	0.0	156.0	0.0	13.0	365.0	0.0	9.0	161.0	1074.0	50.0	312.0	Eukaryota; __Cryptophyceae; __Cryptomonadales; __uncultured; __uncultured; __uncultured; __uncultured; __uncultured_phytoplankton
89062	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	693.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
105358	0.0	0.0	6.0	0.0	0.0	0.0	16.0	0.0	89.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	84.0	19.0	0.0	0.0	0.0	0.0	0.0	14.0	48.0	0.0	0.0	0.0	0.0	27.0	11.0	0.0	0.0	13.0	0.0	14.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	Eukaryota; __Opisthokonta; __Fungi; __Chytridiomycota; __Chytridiomycetes; __Chytridiales; __uncultured; __uncultured_Chytridiomycota
70356	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
122833	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	506.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	10.0	18.0	0.0	0.0	46.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	47.0	35.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	23.0	60.0	0.0	111.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Katodinium; __Katodinium; __uncultured_eukaryote
86506	0.0	0.0	374.0	0.0	0.0	0.0	477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	321.0	0.0	0.0	0.0	0.0	0.0	0.0	1034.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
86507	0.0	0.0	705.0	0.0	0.0	0.0	845.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	643.0	0.0	0.0	0.0	0.0	0.0	0.0	1099.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
113429	695.0	0.0	66.0	0.0	0.0	0.0	61.0	0.0	152.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.0	539.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	46.0	116.0	0.0	0.0	175.0	0.0	52.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	357.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Peridiniales; __Peridinium
113428	720.0	0.0	56.0	0.0	0.0	0.0	63.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	548.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	50.0	134.0	0.0	0.0	205.0	0.0	47.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0	273.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Peridiniales; __Peridinium
59632	13.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	104.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	Unassigned
86509	0.0	0.0	166.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
59637	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	164.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	Unassigned
118753	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	938.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	5.0	7.0	10.0	0.0	27.0	359.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	16.0	6.0	0.0	0.0	32.0	0.0	0.0	226.0	102.0	332.0	23.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	9.0	139.0	215.0	63.0	3982.0	Eukaryota; __Picozoa; __uncultured; __uncultured; __uncultured; __uncultured; __uncultured
125060	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	6.0	0.0	60.0	0.0	0.0	0.0	86.0	0.0	0.0	52.0	0.0	5.0	6.0	0.0	0.0	11.0	Eukaryota; __Opisthokonta; __Metazoa; __Tunicata; __Appendicularia; __Copelata; __uncultured; __uncultured_eukaryote
95190	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
106649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	323.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	8.0	16.0	Eukaryota; __Opisthokonta; __Choanoflagellida; __Acanthoecida; __Stephanoecidae; __Diaphanoeca; __Diaphanoeca
92402	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	33.0	0.0	0.0	0.0	0.0	517.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	6.0	0.0	Unassigned
97916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	Unassigned
71196	0.0	0.0	37.0	0.0	0.0	9.0	8.0	0.0	0.0	29.0	337.0	0.0	52.0	0.0	0.0	8.0	0.0	75.0	57.0	6.0	0.0	11.0	7.0	407.0	0.0	5.0	19.0	32.0	110.0	0.0	11.0	0.0	0.0	0.0	0.0	11.0	160.0	177.0	0.0	8.0	38.0	6.0	8.0	416.0	36.0	65.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	16.0	146.0	155.0	78.0	1073.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Skeletonema; __Skeletonema_marinoi
106643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	7.0	8.0	Eukaryota; __Opisthokonta; __Choanoflagellida; __Acanthoecida; __Stephanoecidae; __Diaphanoeca; __Diaphanoeca
71194	0.0	7.0	27.0	0.0	0.0	8.0	0.0	0.0	0.0	26.0	277.0	0.0	29.0	0.0	0.0	24.0	0.0	63.0	51.0	6.0	0.0	14.0	16.0	410.0	0.0	0.0	16.0	26.0	135.0	0.0	17.0	0.0	0.0	0.0	0.0	10.0	156.0	146.0	0.0	0.0	55.0	16.0	0.0	392.0	33.0	44.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	15.0	112.0	130.0	79.0	1114.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Skeletonema
71193	6.0	0.0	0.0	18.0	0.0	34.0	0.0	0.0	0.0	28.0	751.0	0.0	0.0	0.0	28.0	100.0	0.0	8.0	38.0	7.0	63.0	0.0	0.0	234.0	0.0	40.0	0.0	17.0	107.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	15.0	24.0	352.0	18.0	31.0	153.0	0.0	0.0	0.0	6.0	0.0	0.0	370.0	0.0	15.0	184.0	218.0	5.0	1811.0	Unassigned
96884	55.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	153.0	67.0	0.0	0.0	0.0	0.0	0.0	25.0	8.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	24.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	13.0	122.0	0.0	0.0	0.0	Eukaryota; __Opisthokonta; __Metazoa; __Mollusca; __Bivalvia; __Unionoida
71190	0.0	0.0	0.0	11.0	0.0	29.0	0.0	0.0	0.0	28.0	785.0	0.0	0.0	0.0	39.0	137.0	0.0	12.0	43.0	0.0	50.0	0.0	0.0	247.0	0.0	44.0	0.0	19.0	103.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	10.0	49.0	406.0	22.0	35.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	440.0	0.0	13.0	192.0	155.0	8.0	1606.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Skeletonema
54574	5.0	8.0	48.0	0.0	0.0	0.0	17.0	0.0	7.0	25.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	153.0	0.0	0.0	0.0	0.0	0.0	5.0	11.0	0.0	0.0	0.0	0.0	20.0	17.0	0.0	0.0	23.0	0.0	56.0	15.0	0.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	45.0	0.0	19.0	0.0	7.0	14.0	8.0	17.0	5.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Thoracosphaeraceae; __Scrippsiella; __uncultured_alveolate
54575	27.0	6.0	133.0	0.0	0.0	0.0	87.0	0.0	12.0	52.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	574.0	7.0	0.0	0.0	0.0	0.0	31.0	25.0	0.0	0.0	0.0	0.0	39.0	68.0	0.0	0.0	112.0	0.0	276.0	55.0	0.0	21.0	7.0	0.0	25.0	0.0	0.0	0.0	0.0	185.0	0.0	82.0	0.0	35.0	48.0	22.0	44.0	26.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Peridiniphycidae; __Thoracosphaeraceae; __Scrippsiella; __uncultured_alveolate
123949	13.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Chrysophyceae; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
